entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted
770790,1,1,1,1,0.9459418255064077
101751685,1,1,0.561105451847179,0.52904685562311,7.331050814187967e-10
424039,0,0,0,0,2.4357052226630454e-6
428178,1,1,0.00449424939002858,1,0.014629557269674274
NA,1,1,0.0209446356351587,0.508804745651199,0.11606355699417212
420560,1,1,0.594596622331837,0.338000285828042,0.9805767862901118
424416,1,1,3.89511187219403e-6,0.103899445321986,7.444295140213361e-6
770088,6.02865880531997e-5,9.45251477255938e-6,2.27249421387912e-12,1.7096899302175e-9,5.7549686583340945e-9
417708,1.04592355344851e-4,1.67885577260714e-5,0,1.10119945569605e-12,0.9790265794848779
424300,1.78304308038891e-5,2.66565012402315e-6,0,1.59605207708901e-15,6.898609145333011e-4
771528,1,1,1,1,1
420701,1,1,0.18559757636633,0.553896318236003,0.05449770670499788
768473,0.423589009591462,0.133653725863851,0.00625131163332803,0.0095911604620093,0
426883,1,1,1,0.472549115444459,2.5865619478793575e-7
395454,1,1,0.0229679015115364,0.520251526682715,5.186491706088218e-7
101748111,1,1,0.602442693280503,0.996423822411244,0.0010718816815835348
418857,1,1,8.99214630002597e-13,0.0448547230812627,1
420679,1,1,1,1,1
430150,1,1,1.54177546171607e-9,8.53389375462059e-4,5.149689437920378e-5
418621,1,1,1,1,1
429198,1,1,1,1,1.417016195155804e-15
430409,1,1,4.12882266497862e-8,0.822713593431701,1
426088,1,1,4.50543419721783e-9,0.0804955055283259,0.18713251189470037
101749230,1,1,1,1,1
417260,1,1,2.8796667029769e-6,1,1
426855,1,1,6.69054858006238e-8,0.159099410296361,0.6714650021650631
417027,1,1,0.0402250070801203,0.0865651043020582,0.0015447148607549486
415797,1,1,3.50593818064484e-12,0.911572747774776,0.7209215516088859
418894,1,1,1,0.16313620566006,1
427637,1,1,0.00410927326091345,0.185432602072938,1
418638,0,0,0,0,7.304845266242225e-10
100857761,1.09419469495909e-4,1.75978724618306e-5,0,1.34688423483842e-14,0
431449,1,1,5.70445878519202e-4,1,0.17903056359776728
771760,1,1,4.5102387944552e-7,0.848009267831877,0.9994448485157305
428455,0.00159278667281912,2.92827050739646e-4,1.41627429516845e-15,1.72862326735641e-6,0
396076,2.7318340695211e-10,3.03105198083488e-11,0,0,0
416767,1,1,4.55620960360566e-7,0.19852817637118,0.15723782622553498
404293,1,1,1,1,5.194400973335518e-13
420912,1,1,5.90378128322608e-9,0.219367743587379,9.475477329804981e-16
101748792,1,1,0.0100633730896283,1,0.6873507915154231
NA,1,0.462858053606628,1.18302505104124e-11,0.399233873956004,0.04109223282475549
769512,1,1,1.04917994123054e-5,1.05556072427859e-4,2.2100287329076645e-6
420744,1,1,2.44225839022543e-4,0.659145701335072,2.634589354265858e-4
100859506,1,1,1,1,9.715231028855004e-6
431014,1,1,8.69960219184804e-13,0.0736984464958569,0.0012659920500702026
423202,1,1,1,0.256227873870542,1
419549,1,1,1,0.763057529007844,0.7601746862992472
427460,0.00299834585709014,5.72932563277191e-4,0,2.84607525098481e-6,0
417087,1,0.385701697798243,1.27810461479204e-5,0.26252837878748,0
415789,1,1,1,1,1
415851,1,1,1,0.192318318655452,1
100858576,1,1,0.0823691667360435,0.95246470966846,1
420486,0,0,0,0,0
418808,1,1,1.46293429187351e-8,1,0.0023958368483045192
428663,1.1881365584951e-6,1.62212838458925e-7,7.18323240040847e-16,1.11049722735876e-11,0
101752124,1,1,0,1.3465109937649e-7,3.6587857721192886e-6
770178,1,1,0.0788023629856872,0.41240681814952,1
395896,1,1,0.00798012525217494,0.877781220200803,0.0145064232110438
101752326,9.15435743462257e-5,1.46101935086678e-5,0,2.95093639566256e-11,0
419624,1,1,1.0449456282715e-7,0.621917223818859,3.045257171009018e-7
419707,1,1,0.771442379800699,0.823057163325786,1.327543859625377e-4
423919,1,1,0,0.619173113788741,0.01938679311714338
100857312,1,1,1,1,1
423331,0,0,0,0,1.8481990842743977e-7
771745,1,1,2.99269805044854e-4,0.288434191783902,0.9187759815938404
428259,1,1,1,1,0.010362103061683779
101748962,1,1,0.150388877040263,0.77843091757627,1
416877,0.0337443697192332,0.00774369415347989,0,0.00124130489034492,1
427978,1,1,1,0.761109201516284,1
396211,1,1,0,0.158494296012255,4.726724824877238e-10
395990,1,1,1,0.349539075298642,0.07280445503195235
408025,0.0607882478509521,0.0147839872547868,4.89076423488944e-11,0.686113046593841,0.0382804130174976
395330,0,0,0,0,0
421853,1,1,0.604801562692789,0.718536573644822,1
101751079,1,1,0.0439551392951666,0.503028082681316,1.567064610547737e-5
100857161,1,1,0.0763313732544751,1,0.6130985016154235
415881,1,1,0,1.60335628026012e-7,0.678043233599318
428903,1,1,0.672214455416603,0.875905943836952,0.023617347465295903
769237,1,1,5.17858884423815e-6,2.98390752748825e-5,0
420130,1,1,0,1,0
395970,1,1,1,0.44228999320243,0.0372897151979936
423540,0,0,0,0,2.4866728133469183e-7
417555,1,1,0.00248089701727688,0.477011701193571,6.746961389282103e-7
421463,1,1,0,0.946431177095419,2.086477960122121e-5
NA,1.72128968994159e-9,1.98434310577654e-10,0,0,4.239536009422014e-6
NA,1,0.396256277641012,7.68971443691476e-5,0.0517593640479709,1.627391049171937e-9
396074,1,1,0,0.17545432001339,0.0027340807544000882
NA,0.00591872639030356,0.00118235722176059,6.75547456008102e-9,0.00302060832574507,3.654010142742228e-6
396416,1,1,1,1,1
419011,0.0958358009047921,0.0244653711147046,3.56083589977446e-11,4.98122264083467e-6,0.0017774428851073589
395692,1,1,2.18873216245123e-4,0.151512594903573,0.21855581092018053
772237,1,1,0.212234744437725,1,0.005816747320899184
101747939,1,1,0.139115140289921,1,0.012708639794645182
431544,1,1,1,0.317466448567264,1.3569548330440394e-6
100857155,1,1,2.14560395200134e-6,0.52172169021883,3.693942101524009e-5
100857728,1,1,0.201643437824748,1,0.1317606407773396
416407,0.00988589566800085,0.0020476062465816,0,3.378432549619e-11,2.6932588271155587e-4
100858227,1,1,3.11469545776229e-7,0.730527373511191,0.09401028435530827
419896,1,1,0.00222055344259049,0.280446861519992,4.830439209324739e-5
418979,2.0019725805502e-7,2.59543124954626e-8,0,4.82343602967335e-9,0.0790598608111681
428581,1,1,7.25374342910967e-12,0.0719129716029194,0
416745,1,1,0,0.00241652697202165,0.035932690481863476
427583,1,1,0.0200204451362992,0.595087910797633,1
100859014,1,1,1,0.73515996370154,0.0027110233189826674
418393,7.1528888000207e-7,9.61664021801609e-8,0,0,0.0028512863861755943
423314,1,1,7.18323240040847e-16,7.31765215316129e-12,0
422866,1,1,3.25579589347038e-5,0.577881788911105,0
415367,1,1,0,1,2.978779780272694e-6
416661,1,1,1,1,1
415937,1,1,3.05809863996832e-4,0.877640571253203,0.9938121770610255
431637,1,1,1,1,7.939643784585622e-7
101751860,1,1,2.28569428429538e-8,0.0014730387044959,4.407283644724566e-5
421911,0.538267181727621,0.177921396189999,0.00180617265901377,0.00625781670902064,0.5154901045993964
422843,1,1,0,1,0.030222927741992534
420873,1,1,0.169991307169192,1,0.5708620255416837
101750812,0,0,0,0,0
419189,1,1,1,1,3.8940948264098296e-5
770637,0,0,0,0,1.8815182360012457e-15
424124,1,1,0.4433503394455,0.787580214927743,1
415705,1,1,0.057579914307304,0.659417476927648,0.014572194485012206
408251,1,1,1,1,0.218092817084946
NA,1,1,0.00315927678606539,1,0.538930082760571
417198,1,1,0,0.361668755841716,0.1409612176032091
422078,1,1,1,0.568055455710394,3.11441629062759e-4
373925,1,1,2.92013000049056e-11,0.0317538358478593,0.0889566898346887
424221,1,1,1,1,1
101751913,1,1,0.188115330931832,0.248668950988473,1
428200,1,1,1,0.575733833040657,0.8962196215265773
101751954,9.04477754704192e-6,1.31913129177382e-6,0,1.08223487523546e-7,0
417321,1,1,4.32971944691924e-4,0.162078501073681,0.18316846025434064
374258,1,1,1.79327533725293e-11,0.516153943456957,1.5761015653255828e-9
416569,1,1,0,0.698333153298707,0
100858582,1,1,1,0.75180768720755,1
101749996,1,1,0.116393824707436,1,4.846774057451251e-8
427517,1,1,1,0.623841622123388,3.2019674553669095e-6
416905,1,1,1.41627429516845e-15,0.447208569604604,4.990417874587261e-9
770457,1,1,1,1,0.9067417300929219
420499,1,1,1,1,0.05605256561713395
771742,1,1,1,1,0.01309708065466896
420122,1,1,2.65097166021266e-6,0.615189177139054,0.012843797474165374
416993,0.968443160653287,0.36671465926449,0.00816775320422207,0.00859904477967813,0.9768777602861919
416553,1,1,0,1.08351046392621e-5,1.4765841455417768e-5
420141,1,1,1,1,4.1719275406731465e-4
100857838,5.40621899924545e-6,7.74737727319975e-7,0,0,0.056850855161604645
396317,1,1,6.78754416154356e-8,1,3.70998903314077e-8
416975,1,1,2.0951268037835e-5,0.100097721249474,0.020177255714160347
770996,1,1,7.12866312878936e-6,0.634573223015033,0.022346428654067902
421438,1,1,1.33098614816923e-10,0.696068244661329,0.7257243817731909
422954,1,1,1,0.256970551213055,0.014606420524462222
415352,0.122959605750997,0.0323205593128895,1.02226518054927e-9,2.17683506123143e-4,0.0054176337551210315
421658,0.333333748052263,0.100941486700627,0,1,0
NA,5.52557896385967e-5,8.6333355501306e-6,0,1.93935384461381e-13,0.04090024858255381
395960,0.0599432137899264,1,1,0.646834308918201,0.018407787593247075
776459,1,1,1.94169165125195e-7,0.426722684813237,0.0017718751098054844
NA,1,1,0.0115424612621107,0.358318388180923,0.6114527035034675
419943,1,0.577470780295954,3.43356928270349e-15,0.434321733385537,1.6484016879341407e-8
396444,1,1,1,1,1
395521,1,1,1,1,0.5695109170813085
422890,1,1,1,1,4.859629146930755e-4
421236,1,1,8.63446664850335e-7,0.591862225014332,0.0021113156196809887
427109,1,1,1,1,2.809564392947806e-15
428421,0,0,0,0,0
100859339,1,1,3.69109912247498e-5,0.47507796162566,0
427547,5.01149497136373e-7,6.66638815987915e-8,0,0,0.018723056924749126
419462,1,1,1,1,0.05194488457362691
429489,1,1,1.13104058644957e-9,1,1.7915610652483822e-4
421279,1,1,0.0030091533897985,0.648144069815639,1
396413,1,1,1,1,1
421323,1,1,1,1,1
428761,0.00773993540979459,0.00157583302302106,2.79124059006115e-14,1.51255219928289e-6,1.8586733811916227e-4
424412,1,1,0,9.14667240341637e-4,6.492287087941844e-15
424438,1,1,0,0.0619913289612872,0
100859693,1,1,1.29927146889604e-4,0.0494888579818523,0.8680135287158354
771179,1,1,9.30683763401163e-15,0.731608404366874,1
769028,1,1,1.40143701599351e-6,0.618698993492423,9.338965901971393e-6
101750469,1,1,8.39325741468099e-4,1,0.10389076475252682
101752055,1,1,1.41627429516845e-15,0.0158134553492124,1
421747,0.0197763223245698,0.00432710057894404,4.71755999884249e-12,1.11433089413027e-6,2.3286854770419123e-13
427663,1,1,1,1,1
101749400,1,1,1,0.80964805031155,1
415576,1,1,1,1,5.791444958224584e-4
415769,5.92610450047764e-10,6.67911279800413e-11,0,0,0.4983661654985697
770496,1,1,1.96778119780528e-5,7.95293763604482e-6,0.04195689978103239
374075,1,1,3.58911508673189e-6,1,8.026140607380833e-4
430723,1,1,2.1322770197975e-5,0.660906512981536,1.2585441725349436e-9
420002,1,1,1.23510976721248e-4,0.636823229056239,1
NA,1,1,0.230878492119882,1,0.05401718854031173
772176,1,1,0.137707999025653,0.652028326224693,0.04652322545907041
395343,1,1,1,0.516153943456957,0.22473171131258107
423722,1,1,0.363017877668404,1,0.010994401005542153
769461,1,1,0.708963976664511,0.777759775851653,0.5435446728255497
428688,1,1,3.65428986622408e-4,0.551477108789606,0.3882799194109856
422830,1.40299756831002e-14,0,0,0,0.13279500958248766
769927,1,1,7.36360986381245e-6,1,1.1651762838232428e-4
373960,1,1,1.36070097051031e-6,1,1
421406,1.34048512715096e-4,2.17506594257791e-5,4.62740628066537e-10,2.05215950906884e-10,0.03530603530698588
420800,1,1,0.0063892882726738,0.31339782840191,1
418572,1,1,2.10459622517741e-10,0.763554307366858,0
418781,0.126581203841531,0.0333894994674221,2.8508446447903e-8,0.137713497459256,5.957438312422486e-6
NA,4.25654130499254e-11,4.55776686233581e-12,0,0,4.895531414068695e-7
100859242,1,1,0,0.718158847922874,4.5199230959766056e-11
420976,1,1,1,1,0.0062085299068096785
417154,6.21007009807046e-9,7.37964704935764e-10,0,0,0.09391619742023752
429807,1,1,1,1,1.615787010815422e-6
417022,1,1,1.34262926954044e-5,0.19237450981597,1.2844631663195017e-4
420238,0.0298589854234835,0.00677402851518916,3.01088445173153e-11,1.77916052747291e-4,6.128737003345744e-6
423793,0,0,0,0,0
424283,9.26990918301909e-7,1.25608663719334e-7,0,1.59605207708901e-15,1
423760,1,1,2.00441611929091e-5,0.00212698170441237,1.3944183378735462e-9
395966,1,1,5.4755400012326e-12,0.351959816865852,0.0012157038162617093
NA,1,1,0.0108951917913101,0.843019007983717,1
421584,0.161872974025677,0.0440384808230782,0,6.36456795060244e-5,0.004992793363248376
100857269,1,1,0.0052409991103663,0.593864412251691,0.5336052939690308
407091,1,1,3.23360291298886e-11,6.70939532055855e-7,0
445340,1,1,0.0156284005347523,0.781542036713035,0.3734867911892604
431122,1,1,1,1,0.5163128192096211
421431,1,1,0,1,0
101748302,1,1,0.00108781411865504,0.393972583050608,0.15755774988863394
101748755,1,1,1,0.321138132332467,0.5889266519454827
NA,1,1,1,0.857523913561244,1
396371,1,1,0.0370601165355232,1,0.02686327306972106
NA,1,1,1,0.819429033201528,3.576548830578138e-6
100859829,1,1,1,0.575296278584743,2.234028422018151e-8
NA,1,1,1,1,0.0726780672486662
422038,1,1,2.07179647904771e-5,1,0.6551185245622584
423461,1,1,0,0,6.857973964063076e-12
421493,1,1,0.145006925096997,0.980619172727141,1
772260,0.0046365579342851,9.11511484289346e-4,1.3579050730501e-8,3.23378014715522e-8,0.4001045525076901
414835,0.0626643353872167,0.015287287392985901,0,0.00725684092657285,0.31237759628110495
426795,7.84503352332512e-14,6.50347831143704e-15,0,0,0
415121,0,0,0,0,7.35037883486567e-4
420751,1,1,1,0.955968356262547,8.828670828448384e-6
101751828,1,1,1,1,0.009758844895646776
768809,1,1,0.00316846941288036,0.434361421021352,1
427829,1,1,1,0.591819987033566,4.507418685956309e-5
422057,1,1,0.00762972692362726,1,0.0018547666788470793
NA,0,0,0,0,0.15645956387264015
421033,1,1,0.00411299001482073,0.730930449460481,1
417379,9.56299318627325e-4,1.70756371576804e-4,1.5601471056802e-12,1.33054165463165e-8,6.086204904708763e-14
419026,1,1,2.42948938730796e-5,0.32029443833196,5.597275763124163e-12
419297,1,1,1,0.792606201724407,0.5224342783359681
423001,0.129518849364296,0.034260346597742,9.15711945357244e-10,8.27789926239916e-4,0
430990,1,1,1,1,1
395999,0.692346342472207,0.241589221593098,1.89754756066996e-4,0.00598733210072887,1
416115,1,1,2.29892831114453e-14,0.553147219120543,7.814990447309061e-9
395974,1,1,0.00275191320220111,0.750367150465106,4.484179835889863e-5
419100,1,1,0,0.991459067738443,0.003566816843871437
430492,0.0132258872021929,0.00280141060084277,3.15451868132483e-13,1.00967595854029e-5,3.4190407711721693e-5
419536,1,1,6.89457000000067e-13,0.0550243240592133,2.541905771986576e-6
426890,2.40883358431545e-8,2.95674768125734e-9,0,0,0
NA,1,1,0.0225364280829116,1,2.452784355953402e-6
395450,1,1,0.0357142356566613,1,0.03707654238961697
100857889,1,1,1,1,1
421105,1,1,1,0.604890376497628,4.9081257843070325e-6
424889,1,1,1,1,1
428787,1,1,0.393627726701769,1,1
NA,1,1,5.27102936656609e-11,0.21486462302349,0.0046167493014503585
771348,1,1,1,0.918579877713615,1
418915,1,0.429962740754098,0,1,5.77321465354479e-5
428477,1,1,0.666803381167701,1,0.9546289642791616
419847,1,1,1,0.603593510292812,0.013980867795168522
NA,1,1,1,0.725050060173105,0.20575764132311844
418901,0.0337443697192332,0.00774364376957596,0,1.01692690838436e-9,0.8946496381125494
NA,1,1,1,1,0.0042225139596032135
395160,1,1,1,1,1
100859444,1,1,0.104821733170346,1,0.2405622115421713
421786,1,1,1,1,0.0019154679297025982
429304,1,1,0.766451490530065,1,0.05830116211560289
418205,2.630853716137e-5,3.990324707482e-6,0,7.37201060173586e-9,0
428926,1,1,0,4.67831465373117e-5,0.012352333179736422
420086,1,1,6.92873535143168e-4,0.548808150141668,0.6497913272223461
101751192,1,1,0.0100051554821938,0.568160875830282,0.003099603139230051
768932,1,1,0.548684605184853,1,0.4716199275698289
418578,1.2419109752126e-11,1.30024324640488e-12,0,0,2.2716526549660206e-11
425800,0.533024076723709,0.175796445345503,1.9577862976171e-5,1,3.186036096394224e-4
416477,0.00127366647305192,2.31202386534316e-4,0,1.61583356971568e-7,3.275582569415362e-4
420152,1,1,4.08593883848857e-4,0.0296989317587063,1
771776,1,1,0.0082721982659577,0.85869592257424,1
396061,0,0,0,0,1.1200681590498943e-4
395152,1,1,0.00376168956293333,1,0.22714074934967105
416938,1,1,6.65917038998522e-8,0.113781858498477,0.008109685790045685
100859263,1,1,0.0260681319834384,0.688523340460424,2.787195898831078e-10
378922,2.78531332578451e-4,4.67247522473113e-5,0,4.34067372150634e-13,0
424786,0.0113745669444501,0.00237992093523067,1.09513915747151e-8,4.25082142874269e-6,0.2391111336928385
NA,0.160159074643695,0.04350829912002,7.02848711924432e-11,1.3008681643227e-6,0.04467147617431981
431302,1,1,1.7513688091473e-9,0.371696825959218,0.0031967673879643443
417879,1,1,3.46322089526987e-5,2.37262845240439e-4,0
395557,1,1,1,1,2.3701124347807506e-8
373906,1,1,0.670125347508957,0.508393395755722,0.002136816485336289
423136,1,1,0,8.91090501262546e-6,3.056162170107252e-7
768675,0.950151868749169,0.357589557393217,0.0126269693697894,0.0331960462806569,1
770231,1,1,0.150668168308998,1,1
100859211,0.00421961886325519,8.24533453462852e-4,0,1.87627692388418e-9,1
422138,1,1,1,0.505171451614359,0.2635851427240304
426422,1,1,6.06645183483466e-10,1,0
771916,4.15357177464615e-4,7.10181326766241e-5,3.7775850508362e-13,1.06407625974812e-9,1.1690612571359556e-13
395254,1,1,1,1,1
427190,1,1,4.0570031760624e-5,0.646834308918201,0.1477944871472301
100858676,1,1,1,0.584900947854949,1
423154,0.330745811045979,0.100035916417339,2.46583768763011e-7,9.12866317414007e-6,0.43341763893545954
424629,1,1,1,1,1
426888,1,1,0.70574487265009,0.158816395894319,0.007093481020275902
421246,0.378890249022214,0.117218009920455,6.86485315204687e-8,0.00173961766760124,0.02777813744518566
373922,1,1,6.74222764095622e-4,0.247441462629343,1.6176903334695425e-6
428728,1,1,0.00128938606157926,0.934646317722169,0.026659814250456534
423986,1,1,2.41223302658447e-12,0.0420034180057627,3.147943147191671e-4
395505,1,0.392812088252536,0,0.00885306694052055,4.607447505757035e-13
426184,1,1,1,0.402581882497876,0.0074088116781823535
101750553,1,1,8.21468078739314e-7,1,8.73473994948091e-7
395439,1,1,1,0.476131672534294,0.6561288943659106
419317,1,0.897217934291348,1.19757337718994e-5,0.205514880792048,0.12114627709474954
428612,1,1,1,0.831564300797931,1
101751014,1,1,2.09587989567597e-15,0.538051983059533,0
395686,1,1,0,1,5.670635491976861e-4
427706,0,0,0,0,2.72076501478164e-7
770243,1,1,1,1,1
NA,1,1,1,0.870352923311539,0.1276597500770251
423835,1,1,8.02155033917564e-11,2.82740812474099e-6,0.019401268450561577
101751309,1,1,0.485960875397031,0.40498087985519,4.159902908573583e-4
417496,0.00303834037135282,5.8098842018131e-4,0,1.09258480480918e-4,9.635472587300567e-10
427323,1,1,1,0.985427519681186,1
427265,1,1,0.726217146951014,0.924802642720385,0.004869528248079748
415594,1,1,3.43356928270349e-15,1,0
395351,1,0.974175406083654,8.58796246668011e-7,0.0128653679535151,0.001386974995663364
771897,1,1,1.85681444701781e-5,0.751518054739016,1.0720318422257466e-4
426061,1,1,1.18546819692652e-5,0.340069712626659,1
427478,1,1,1.60605897754413e-4,0.104195140276405,0.17734824469904847
425454,1,1,7.78911237101245e-6,0.158683961666748,0.04242388259971137
423190,1,1,0,0.110502639725917,0
422892,0,0,0,0,4.192814022421051e-6
420192,1,1,0.0106355110618326,0.148114713757482,1.0597023654491598e-5
423563,1,1,0.657710445975782,0.0089742098422076,0
424402,1,1,0.00351743145633887,0.293213760095178,0.15445740952921622
396157,1,1,0.73906596938981,0.920800709553356,1.4402311930226138e-8
415608,0.973983823094344,0.36938290732031,5.38967042322656e-7,4.65279593396181e-4,2.7761489244289813e-14
423876,0.0526962626201469,0.0126247459573039,1.39935682089539e-12,1.76035973785819e-4,0.06063609442093595
428545,1,1,6.3493869344848e-7,0.00845264339592756,2.773678445851349e-8
419963,1,1,0.0138369731887968,0.00415814189564416,0.0021547989497588374
